::1 - - [17/May/2020:07:45:17 +0000] "POST /signup HTTP/1.1" 403 69 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:18 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:59 +0000] "GET /food/top/restaurants HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:06:59 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:29:08 +0000] "GET /food/top/restaurants HTTP/1.1" 200 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:29:08 +0000] "GET /food HTTP/1.1" 304 - "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:29:26 +0000] "GET /food/top/restaurants HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:29:26 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/food/top/restaurants" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:30:07 +0000] "GET /images/punjab-grill.jpg HTTP/1.1" 401 45 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:30:07 +0000] "GET /images/yellow_chilli.jpg HTTP/1.1" 401 45 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:30:07 +0000] "GET /images/rest_3.jpg HTTP/1.1" 401 45 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:30:07 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Expo/2.15.3.10122 CFNetwork/1121.2.1 Darwin/19.4.0"
::1 - - [17/May/2020:11:32:44 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:32:45 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:32:52 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:32:52 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:33:27 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:33:28 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:34:51 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:34:51 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:20 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:20 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:22 +0000] "GET /images/res_4.jpg HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:23 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/res_4.jpg" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:26 +0000] "GET /images HTTP/1.1" 301 179 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:26 +0000] "GET /images/ HTTP/1.1" 401 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
::1 - - [17/May/2020:11:36:26 +0000] "GET /favicon.ico HTTP/1.1" 401 45 "http://localhost:8000/images/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
